,anger,anticipation,disgust,fear,joy,sadness,surprise,trust,negative,positive,score,Book
465,0,0,0,0,0,0,0,0,0,1,1,Ikigai
466,0,0,0,0,0,0,0,0,0,1,1,Ikigai
467,0,1,0,0,1,0,1,1,0,2,2,Ikigai
468,0,1,0,1,2,0,0,0,0,4,4,Ikigai
469,0,0,0,1,0,1,0,1,1,1,0,Ikigai
470,0,1,0,0,0,0,0,2,1,1,0,Ikigai
471,1,3,1,0,2,1,2,3,2,4,2,Ikigai
472,0,0,1,0,0,1,0,0,0,2,2,Ikigai
473,0,2,0,0,2,0,0,4,0,4,4,Ikigai
474,0,0,0,0,0,0,0,0,0,0,0,Ikigai
475,0,0,0,0,0,0,0,1,0,1,1,Ikigai
476,0,0,0,0,0,0,0,0,0,0,0,Ikigai
477,0,0,0,0,0,0,0,0,0,0,0,Ikigai
478,0,1,0,0,1,0,0,2,0,4,4,Ikigai
479,0,0,0,0,0,0,0,0,0,0,0,Ikigai
480,0,2,0,0,2,0,1,2,0,3,3,Ikigai
481,0,1,0,0,1,0,1,1,0,1,1,Ikigai
482,1,2,0,0,3,0,2,2,1,5,4,Ikigai
483,0,2,0,0,1,0,2,1,0,3,3,Ikigai
484,0,1,0,0,1,0,1,1,0,1,1,Ikigai
485,0,1,0,0,1,0,0,0,0,2,2,Ikigai
486,0,0,0,0,0,0,0,2,0,1,1,Ikigai
487,0,1,0,0,1,0,0,1,0,1,1,Ikigai
488,0,0,0,0,0,0,0,1,1,0,-1,Ikigai
489,0,0,0,0,0,0,0,0,0,1,1,Ikigai
490,0,1,0,0,2,0,1,1,0,2,2,Ikigai
491,0,2,0,0,0,0,1,0,0,3,3,Ikigai
492,0,0,0,0,1,0,0,0,0,1,1,Ikigai
493,0,0,0,0,0,0,0,0,0,1,1,Ikigai
494,0,1,0,0,0,0,0,1,0,1,1,Ikigai
495,0,0,0,0,1,0,1,0,0,1,1,Ikigai
496,0,1,0,0,1,0,1,1,0,1,1,Ikigai
497,1,1,1,1,1,0,0,1,0,1,1,Ikigai
498,0,0,0,0,0,0,0,0,0,0,0,Ikigai
499,0,5,1,0,3,0,2,3,0,4,4,Ikigai
500,0,2,0,0,1,0,0,1,0,3,3,Ikigai
501,1,1,0,0,1,0,1,1,1,1,0,Ikigai
502,0,0,0,0,0,0,0,0,0,0,0,Ikigai
503,1,1,0,0,1,1,1,1,1,1,0,Ikigai
504,0,1,0,0,1,0,0,1,0,1,1,Ikigai
505,0,0,0,0,0,0,0,0,0,0,0,Ikigai
506,0,2,0,0,1,0,0,2,0,4,4,Ikigai
