,anger,anticipation,disgust,fear,joy,sadness,surprise,trust,negative,positive,score,Book
3797,0,1,0,0,1,0,1,1,0,1,1,Subconcious
3798,0,0,0,0,0,0,0,0,0,0,0,Subconcious
3799,0,0,0,0,0,0,0,0,0,0,0,Subconcious
3800,0,0,0,0,0,0,0,0,0,1,1,Subconcious
3801,0,1,0,0,1,0,1,2,0,2,2,Subconcious
3802,1,0,0,0,0,0,0,0,1,0,-1,Subconcious
3803,0,0,0,0,0,0,0,0,0,0,0,Subconcious
3804,0,1,0,0,0,0,1,0,0,1,1,Subconcious
3805,0,0,0,0,0,1,0,0,1,0,-1,Subconcious
3806,0,0,0,0,0,0,0,0,0,0,0,Subconcious
3807,0,1,0,0,1,0,1,1,0,1,1,Subconcious
3808,0,1,0,0,1,0,1,1,0,1,1,Subconcious
3809,0,0,0,0,0,0,0,0,0,0,0,Subconcious
3810,0,1,0,0,1,0,1,1,0,1,1,Subconcious
3811,0,1,0,0,1,0,1,1,0,1,1,Subconcious
3812,0,0,0,0,0,0,0,1,0,1,1,Subconcious
3813,0,0,0,0,0,0,0,1,0,0,0,Subconcious
3814,0,0,0,0,0,0,0,0,0,0,0,Subconcious
3815,0,0,0,0,0,0,0,0,0,0,0,Subconcious
3816,0,0,0,0,0,0,0,0,0,0,0,Subconcious
3817,0,0,0,0,1,0,0,1,0,1,1,Subconcious
3818,0,0,0,0,0,0,0,0,0,0,0,Subconcious
3819,0,0,0,0,0,0,0,0,0,0,0,Subconcious
3820,0,0,0,0,1,0,0,1,0,1,1,Subconcious
3821,1,1,1,1,1,0,0,1,0,1,1,Subconcious
3822,0,0,0,0,0,0,0,0,0,0,0,Subconcious
3823,0,0,0,0,0,0,0,0,0,0,0,Subconcious
3824,1,0,1,0,0,1,0,0,2,1,-1,Subconcious
3825,0,0,0,0,0,0,0,0,0,0,0,Subconcious
3826,0,0,0,0,0,0,0,0,0,0,0,Subconcious
3827,1,1,0,0,2,0,1,2,0,2,2,Subconcious
3828,0,1,0,0,1,0,1,1,0,2,2,Subconcious
3829,0,0,0,0,0,0,0,0,0,0,0,Subconcious
3830,0,0,0,0,1,0,0,0,0,1,1,Subconcious
3831,0,0,0,0,0,0,0,0,0,0,0,Subconcious
3832,0,1,0,0,1,0,1,2,1,2,1,Subconcious
3833,0,0,0,0,0,0,0,0,0,0,0,Subconcious
3834,0,1,0,0,1,0,1,1,0,1,1,Subconcious
3835,0,0,0,1,0,0,0,0,0,0,0,Subconcious
3836,0,0,0,0,0,0,0,0,0,0,0,Subconcious
3837,0,1,0,0,1,0,0,0,0,2,2,Subconcious
3838,0,0,0,0,0,0,0,0,0,0,0,Subconcious
3839,0,1,0,0,1,0,1,1,0,1,1,Subconcious
3840,0,0,0,0,0,0,0,0,0,0,0,Subconcious
3841,0,0,0,0,0,0,0,0,0,0,0,Subconcious
3842,0,1,0,0,2,0,0,1,0,2,2,Subconcious
3843,0,0,0,1,0,0,0,0,0,0,0,Subconcious
3844,0,0,0,0,1,0,0,1,0,1,1,Subconcious
3845,0,0,0,0,0,0,0,0,0,0,0,Subconcious
3846,0,0,0,0,0,0,0,0,0,0,0,Subconcious
3847,0,0,0,0,0,0,0,0,0,1,1,Subconcious
3848,0,0,0,1,0,0,0,0,0,1,1,Subconcious
3849,0,0,0,1,0,0,0,0,0,0,0,Subconcious
3850,0,0,0,0,0,0,0,0,0,0,0,Subconcious
3851,0,1,0,0,1,0,1,1,0,1,1,Subconcious
3852,0,1,0,0,1,0,1,1,0,1,1,Subconcious
3853,0,0,0,0,0,0,0,0,0,0,0,Subconcious
3854,0,0,0,0,0,0,0,0,0,0,0,Subconcious
3855,0,0,0,0,0,0,0,0,0,0,0,Subconcious
3856,0,1,0,0,0,0,0,0,0,2,2,Subconcious
3857,0,1,0,0,1,0,1,1,0,1,1,Subconcious
3858,0,0,0,0,0,0,0,0,0,0,0,Subconcious
3859,0,1,0,0,1,0,0,1,0,1,1,Subconcious
3860,0,0,0,0,0,0,0,0,0,1,1,Subconcious
3861,0,0,0,0,0,0,0,0,0,2,2,Subconcious
3862,0,0,0,0,0,0,0,0,0,0,0,Subconcious
3863,0,1,0,0,0,0,0,1,0,1,1,Subconcious
3864,0,1,0,0,1,0,1,1,0,1,1,Subconcious
3865,0,1,0,0,1,0,1,1,0,1,1,Subconcious
3866,0,0,0,0,0,0,0,0,0,0,0,Subconcious
3867,0,0,0,0,0,0,0,0,0,2,2,Subconcious
3868,0,0,0,0,1,0,0,0,1,1,0,Subconcious
3869,0,0,0,0,0,0,0,0,0,1,1,Subconcious
3870,0,1,0,1,0,0,0,1,0,0,0,Subconcious
3871,0,0,0,0,0,0,0,0,0,0,0,Subconcious
3872,0,1,0,0,1,0,1,1,0,1,1,Subconcious
3873,0,0,0,0,0,0,0,0,0,0,0,Subconcious
3874,0,0,0,0,1,0,0,1,1,2,1,Subconcious
3875,0,0,0,0,0,0,0,0,0,0,0,Subconcious
3876,0,0,0,0,0,0,0,0,0,0,0,Subconcious
3877,0,0,0,0,0,0,0,0,0,0,0,Subconcious
3878,0,0,0,0,0,0,0,0,0,0,0,Subconcious
3879,0,0,0,0,0,0,0,0,0,0,0,Subconcious
3880,0,0,0,0,0,0,0,0,0,0,0,Subconcious
3881,0,0,0,0,0,0,0,0,0,0,0,Subconcious
3882,0,1,0,0,1,0,1,2,0,2,2,Subconcious
3883,0,0,0,0,0,0,0,0,0,0,0,Subconcious
3884,0,0,0,0,0,0,0,0,0,0,0,Subconcious
3885,0,0,0,0,0,0,0,1,0,2,2,Subconcious
3886,0,0,0,0,0,0,0,1,0,2,2,Subconcious
3887,0,0,0,0,1,0,0,1,0,1,1,Subconcious
3888,0,1,0,0,0,0,0,0,0,1,1,Subconcious
3889,0,0,0,0,0,0,0,0,0,0,0,Subconcious
3890,0,0,0,0,0,0,0,0,0,0,0,Subconcious
3891,0,0,0,0,0,0,0,0,0,0,0,Subconcious
3892,0,0,0,0,0,0,0,0,0,2,2,Subconcious
3893,0,0,0,0,0,0,0,0,0,0,0,Subconcious
3894,0,0,0,1,0,0,0,1,0,0,0,Subconcious
3895,0,0,0,0,0,0,0,0,0,0,0,Subconcious
3896,2,1,1,0,1,0,1,1,1,1,0,Subconcious
3897,0,0,0,0,0,0,0,0,0,0,0,Subconcious
3898,0,0,0,0,0,0,0,0,0,0,0,Subconcious
3899,0,1,0,0,1,0,1,1,0,1,1,Subconcious
3900,0,0,0,0,0,0,0,0,0,0,0,Subconcious
3901,0,1,0,0,1,0,1,1,0,1,1,Subconcious
3902,0,0,0,0,0,0,0,0,0,0,0,Subconcious
3903,0,0,0,0,0,0,0,0,0,0,0,Subconcious
3904,0,1,0,0,1,0,1,1,0,1,1,Subconcious
3905,0,0,0,0,0,0,0,0,0,0,0,Subconcious
3906,0,0,0,0,0,0,0,0,0,0,0,Subconcious
3907,0,0,0,0,0,0,0,0,0,0,0,Subconcious
3908,0,0,0,0,0,0,0,0,0,0,0,Subconcious
3909,0,0,0,0,0,0,0,1,0,2,2,Subconcious
3910,0,0,0,0,0,0,0,0,0,1,1,Subconcious
3911,1,1,1,0,1,0,1,2,0,2,2,Subconcious
3912,0,0,0,0,1,0,0,2,0,2,2,Subconcious
3913,0,0,0,0,0,0,0,0,0,0,0,Subconcious
3914,0,0,0,0,0,0,0,0,0,0,0,Subconcious
3915,0,0,0,0,1,0,0,1,0,1,1,Subconcious
3916,0,0,0,0,0,0,0,0,0,0,0,Subconcious
3917,0,0,0,0,0,0,0,0,0,0,0,Subconcious
3918,0,0,0,0,0,0,0,0,0,0,0,Subconcious
3919,0,0,0,0,0,0,0,0,0,0,0,Subconcious
3920,0,0,0,0,0,0,0,0,0,0,0,Subconcious
3921,0,0,0,0,0,0,0,0,0,0,0,Subconcious
3922,0,1,0,0,1,0,1,1,0,1,1,Subconcious
3923,0,1,0,0,1,0,1,1,0,1,1,Subconcious
3924,0,1,0,0,1,0,1,1,0,1,1,Subconcious
3925,0,0,0,0,1,0,0,1,0,1,1,Subconcious
3926,0,0,0,0,0,0,0,0,0,1,1,Subconcious
3927,0,0,0,0,0,0,0,1,0,1,1,Subconcious
3928,0,0,0,0,0,0,0,0,0,1,1,Subconcious
3929,0,0,0,0,0,0,0,0,0,0,0,Subconcious
3930,0,0,0,0,0,0,0,0,0,0,0,Subconcious
3931,0,0,0,0,0,0,0,0,0,0,0,Subconcious
3932,0,1,0,0,1,0,1,1,0,1,1,Subconcious
3933,1,2,1,0,1,0,1,1,1,1,0,Subconcious
3934,0,1,0,0,1,0,1,1,0,1,1,Subconcious
3935,0,0,0,0,0,0,0,0,0,0,0,Subconcious
3936,0,1,0,0,1,0,1,1,0,1,1,Subconcious
3937,0,0,0,0,0,0,0,0,0,1,1,Subconcious
3938,0,1,0,0,1,0,1,1,0,1,1,Subconcious
3939,0,0,0,0,0,0,0,0,0,0,0,Subconcious
3940,0,0,0,0,0,0,0,0,0,0,0,Subconcious
3941,0,0,0,0,0,0,0,0,0,0,0,Subconcious
3942,0,0,0,0,0,0,0,0,0,0,0,Subconcious
3943,0,1,0,1,1,2,1,1,2,1,-1,Subconcious
3944,0,0,0,0,0,0,0,0,0,1,1,Subconcious
3945,0,0,0,0,0,0,0,0,0,0,0,Subconcious
3946,0,0,0,0,0,0,0,0,0,0,0,Subconcious
3947,0,1,0,0,1,0,1,1,0,1,1,Subconcious
3948,0,0,0,0,0,0,0,0,0,0,0,Subconcious
3949,0,0,0,0,0,0,0,0,0,0,0,Subconcious
3950,0,0,0,0,1,0,0,1,0,1,1,Subconcious
3951,0,0,0,0,0,0,0,0,0,0,0,Subconcious
3952,0,2,0,0,1,0,1,1,0,2,2,Subconcious
3953,0,0,0,0,0,0,0,0,0,0,0,Subconcious
3954,0,1,0,0,1,0,1,1,0,1,1,Subconcious
3955,0,1,0,0,1,0,1,1,0,1,1,Subconcious
3956,0,0,0,0,0,0,0,2,0,2,2,Subconcious
3957,0,0,0,0,0,0,0,0,0,0,0,Subconcious
3958,0,0,0,0,0,0,0,0,0,0,0,Subconcious
3959,0,0,0,0,0,0,0,0,0,0,0,Subconcious
3960,0,0,0,0,0,0,0,0,0,0,0,Subconcious
3961,0,0,0,0,0,0,0,0,0,0,0,Subconcious
3962,0,0,0,0,1,0,0,1,0,1,1,Subconcious
3963,0,0,0,0,0,0,0,0,0,0,0,Subconcious
3964,0,0,0,0,1,0,1,1,0,1,1,Subconcious
3965,0,0,0,0,0,0,0,0,0,0,0,Subconcious
3966,0,0,0,0,1,0,0,1,0,1,1,Subconcious
3967,0,0,0,0,0,0,0,0,0,0,0,Subconcious
3968,0,0,0,0,0,0,0,0,0,0,0,Subconcious
3969,1,1,1,1,1,0,0,1,0,1,1,Subconcious
3970,0,0,0,0,0,0,0,0,0,0,0,Subconcious
3971,0,2,0,0,2,0,1,2,0,2,2,Subconcious
3972,0,1,0,0,1,0,1,1,0,1,1,Subconcious
3973,0,0,0,0,0,0,0,0,0,0,0,Subconcious
3974,0,0,0,0,0,0,0,0,0,0,0,Subconcious
3975,0,0,0,0,0,0,0,0,0,0,0,Subconcious
3976,0,0,0,0,0,0,0,0,0,1,1,Subconcious
3977,0,0,0,0,0,0,0,0,0,0,0,Subconcious
3978,0,0,0,0,0,0,0,0,0,0,0,Subconcious
3979,0,1,0,0,1,0,1,1,0,1,1,Subconcious
3980,0,1,0,0,0,0,0,0,0,2,2,Subconcious
3981,0,0,0,0,0,0,0,0,0,0,0,Subconcious
3982,0,0,0,0,0,0,0,0,0,0,0,Subconcious
3983,0,0,0,0,0,0,0,0,0,0,0,Subconcious
3984,0,1,0,0,1,0,0,0,0,2,2,Subconcious
3985,0,0,0,0,0,0,0,0,0,0,0,Subconcious
3986,0,0,0,0,0,0,0,0,0,0,0,Subconcious
3987,0,0,0,0,0,0,0,0,0,1,1,Subconcious
3988,0,0,0,0,0,0,0,0,0,0,0,Subconcious
3989,0,0,0,0,0,0,0,2,0,2,2,Subconcious
3990,0,0,0,0,0,0,0,0,0,0,0,Subconcious
3991,0,1,0,0,1,0,1,1,0,1,1,Subconcious
3992,0,0,0,0,1,0,1,1,0,2,2,Subconcious
3993,0,0,0,0,0,0,0,0,0,0,0,Subconcious
3994,0,0,0,0,0,0,0,0,0,0,0,Subconcious
3995,0,0,0,0,0,0,0,0,0,0,0,Subconcious
3996,0,0,0,0,0,0,0,0,0,0,0,Subconcious
3997,0,1,0,0,1,0,1,1,0,1,1,Subconcious
3998,1,1,0,0,1,0,1,1,0,1,1,Subconcious
3999,0,0,0,0,0,0,0,0,0,1,1,Subconcious
4000,0,1,0,0,1,0,1,1,0,2,2,Subconcious
4001,0,0,0,0,0,0,0,0,0,0,0,Subconcious
4002,0,1,0,0,1,0,1,1,0,1,1,Subconcious
4003,0,0,0,0,0,0,0,0,0,0,0,Subconcious
4004,0,0,0,0,0,0,0,0,0,0,0,Subconcious
4005,0,0,0,0,1,0,0,1,0,1,1,Subconcious
4006,0,0,0,1,1,0,0,1,0,1,1,Subconcious
4007,0,1,0,0,1,0,1,1,0,1,1,Subconcious
4008,0,0,0,0,1,0,0,1,0,1,1,Subconcious
4009,0,0,0,0,0,0,0,0,0,0,0,Subconcious
4010,0,0,0,0,0,0,0,0,0,0,0,Subconcious
4011,0,0,0,0,0,0,0,0,0,0,0,Subconcious
4012,0,1,0,0,1,0,1,1,0,1,1,Subconcious
4013,0,1,0,0,0,0,0,0,0,1,1,Subconcious
4014,0,0,0,0,0,0,0,0,0,0,0,Subconcious
4015,0,2,0,0,0,1,0,1,0,2,2,Subconcious
4016,0,1,0,0,0,0,0,0,0,1,1,Subconcious
4017,0,0,0,0,0,0,0,0,0,0,0,Subconcious
4018,0,1,0,0,0,1,0,1,0,1,1,Subconcious
4019,0,0,0,0,0,0,0,1,0,0,0,Subconcious
4020,0,0,0,0,0,2,1,0,2,0,-2,Subconcious
4021,0,0,0,0,0,0,0,0,0,0,0,Subconcious
4022,0,0,0,1,0,0,0,0,0,0,0,Subconcious
4023,0,0,0,0,0,0,0,0,0,0,0,Subconcious
4024,0,0,0,0,1,0,1,1,0,1,1,Subconcious
4025,0,1,0,0,1,0,1,1,0,1,1,Subconcious
4026,0,1,0,0,1,0,1,1,0,1,1,Subconcious
4027,0,0,0,0,0,0,0,0,0,0,0,Subconcious
4028,1,0,0,0,0,0,0,0,1,0,-1,Subconcious
4029,0,0,0,0,0,0,0,0,0,0,0,Subconcious
4030,0,1,0,0,1,0,1,1,0,1,1,Subconcious
4031,0,0,0,0,0,0,0,0,0,0,0,Subconcious
4032,0,0,0,0,0,0,0,0,0,0,0,Subconcious
4033,0,0,0,0,0,0,0,0,0,0,0,Subconcious
4034,0,0,0,0,0,0,0,0,0,0,0,Subconcious
4035,0,1,0,0,1,0,1,1,0,1,1,Subconcious
4036,0,1,0,0,1,0,1,1,0,1,1,Subconcious
4037,0,0,0,0,0,0,0,0,1,0,-1,Subconcious
4038,0,0,0,0,0,0,0,1,0,1,1,Subconcious
4039,1,1,1,1,1,0,0,2,0,1,1,Subconcious
4040,0,0,0,0,0,0,0,0,0,0,0,Subconcious
4041,0,0,0,0,0,0,0,0,0,2,2,Subconcious
4042,0,0,0,0,0,0,0,0,0,0,0,Subconcious
4043,0,0,0,0,0,0,0,0,0,0,0,Subconcious
4044,0,1,0,0,1,0,0,1,0,1,1,Subconcious
4045,0,0,0,0,1,0,0,1,0,1,1,Subconcious
4046,0,0,0,0,0,0,0,0,0,0,0,Subconcious
4047,0,0,0,0,0,0,0,0,0,1,1,Subconcious
4048,0,0,0,0,0,0,0,0,0,0,0,Subconcious
4049,0,0,0,0,1,0,0,1,0,1,1,Subconcious
4050,0,0,0,0,0,0,0,0,0,0,0,Subconcious
4051,0,0,0,0,0,0,0,0,0,0,0,Subconcious
4052,0,1,0,0,1,0,1,1,0,1,1,Subconcious
4053,0,0,0,0,0,0,0,0,0,0,0,Subconcious
4054,0,0,0,1,2,0,0,1,0,3,3,Subconcious
4055,0,1,0,0,1,0,1,1,0,2,2,Subconcious
4056,0,1,0,0,1,0,0,1,0,4,4,Subconcious
4057,0,0,0,0,0,0,0,0,0,0,0,Subconcious
4058,0,0,0,0,0,0,0,0,0,0,0,Subconcious
4059,0,0,0,0,0,0,0,0,0,0,0,Subconcious
4060,0,0,0,0,0,0,0,0,0,0,0,Subconcious
4061,0,0,0,0,0,0,0,0,0,0,0,Subconcious
4062,0,0,0,0,0,0,0,0,0,0,0,Subconcious
4063,0,0,0,0,1,0,0,0,0,1,1,Subconcious
4064,0,1,0,0,1,0,1,1,0,1,1,Subconcious
4065,1,1,1,1,1,0,0,1,0,1,1,Subconcious
4066,0,1,0,0,1,0,1,1,0,1,1,Subconcious
4067,0,1,0,0,1,0,1,1,0,1,1,Subconcious
4068,0,0,0,1,0,0,0,0,0,0,0,Subconcious
4069,1,1,0,0,1,0,1,1,0,2,2,Subconcious
4070,0,0,0,0,1,0,0,1,0,1,1,Subconcious
4071,0,1,0,0,1,0,1,1,0,1,1,Subconcious
4072,0,0,0,0,0,0,0,0,0,0,0,Subconcious
4073,0,0,0,0,0,0,0,0,0,0,0,Subconcious
4074,0,0,0,0,0,0,0,0,0,0,0,Subconcious
4075,1,1,0,0,1,0,1,1,0,1,1,Subconcious
4076,0,0,0,0,0,0,0,0,0,0,0,Subconcious
4077,0,0,0,0,0,0,0,0,0,0,0,Subconcious
4078,0,0,0,1,0,0,0,0,0,0,0,Subconcious
4079,0,1,0,0,1,0,1,1,0,1,1,Subconcious
4080,0,0,0,0,0,0,0,0,0,0,0,Subconcious
4081,0,0,0,0,0,0,0,0,0,0,0,Subconcious
4082,0,0,0,0,0,0,0,0,0,0,0,Subconcious
4083,0,0,0,0,0,0,0,1,0,1,1,Subconcious
4084,0,1,0,0,1,0,1,1,0,1,1,Subconcious
4085,0,2,0,0,2,0,1,1,0,3,3,Subconcious
4086,0,0,0,0,1,0,0,1,0,2,2,Subconcious
4087,0,0,0,0,0,0,0,0,0,0,0,Subconcious
4088,0,2,0,0,1,0,1,1,0,2,2,Subconcious
4089,0,0,0,0,0,0,0,0,0,0,0,Subconcious
4090,1,1,1,1,3,1,1,3,1,3,2,Subconcious
4091,0,0,0,0,0,0,0,0,1,0,-1,Subconcious
4092,0,1,0,0,1,0,1,1,0,1,1,Subconcious
4093,0,0,0,0,0,0,0,0,0,0,0,Subconcious
4094,0,1,0,0,1,0,1,1,0,1,1,Subconcious
4095,0,0,0,0,0,0,0,0,0,1,1,Subconcious
4096,0,0,0,0,1,0,0,1,0,1,1,Subconcious
4097,0,1,0,0,1,0,1,1,0,1,1,Subconcious
4098,0,1,0,0,2,0,1,2,0,2,2,Subconcious
4099,0,1,0,0,1,0,1,1,0,1,1,Subconcious
4100,0,0,0,0,0,0,0,0,0,0,0,Subconcious
4101,0,1,0,0,1,0,1,1,0,1,1,Subconcious
4102,0,0,0,0,0,0,0,0,0,0,0,Subconcious
4103,0,0,0,0,0,0,0,0,0,0,0,Subconcious
4104,0,0,0,0,1,0,0,0,0,1,1,Subconcious
4105,0,1,0,1,1,0,0,1,1,2,1,Subconcious
4106,0,0,0,0,0,0,0,0,0,0,0,Subconcious
4107,0,0,0,0,0,0,0,0,0,0,0,Subconcious
4108,0,0,0,0,0,0,0,0,0,0,0,Subconcious
4109,1,0,0,0,0,0,0,0,1,0,-1,Subconcious
4110,0,1,0,0,1,0,1,1,1,1,0,Subconcious
4111,0,0,0,0,0,0,0,0,0,0,0,Subconcious
4112,0,1,0,0,1,0,1,1,0,1,1,Subconcious
4113,0,0,0,0,0,0,0,0,0,0,0,Subconcious
4114,0,1,0,0,1,0,1,1,0,1,1,Subconcious
4115,0,0,0,0,0,0,0,0,0,0,0,Subconcious
4116,0,0,0,0,0,0,0,0,0,0,0,Subconcious
4117,0,0,0,0,0,0,0,0,0,0,0,Subconcious
4118,0,1,0,0,2,0,1,2,0,2,2,Subconcious
4119,0,1,0,0,1,0,1,1,0,1,1,Subconcious
4120,0,0,0,0,0,0,0,0,0,2,2,Subconcious
4121,0,1,0,0,0,0,0,0,0,0,0,Subconcious
4122,0,0,0,0,0,0,0,0,0,0,0,Subconcious
4123,0,0,0,0,0,0,0,0,0,0,0,Subconcious
4124,0,0,0,0,0,0,0,0,0,0,0,Subconcious
4125,0,1,0,0,1,0,1,1,0,1,1,Subconcious
4126,0,0,0,0,0,0,0,0,0,1,1,Subconcious
4127,0,0,0,0,0,0,0,0,0,0,0,Subconcious
4128,0,0,0,0,0,0,0,1,0,1,1,Subconcious
4129,0,1,0,0,1,0,1,1,0,1,1,Subconcious
4130,0,0,0,0,0,0,0,0,0,0,0,Subconcious
4131,0,1,0,0,1,0,1,1,0,1,1,Subconcious
4132,0,0,0,0,0,0,0,0,0,0,0,Subconcious
4133,0,0,0,0,0,0,0,0,0,0,0,Subconcious
4134,0,0,0,0,0,0,0,0,0,0,0,Subconcious
4135,0,0,0,0,0,0,0,0,0,0,0,Subconcious
4136,0,1,0,0,1,0,1,1,0,1,1,Subconcious
4137,0,0,0,0,0,0,0,0,0,2,2,Subconcious
4138,0,0,0,0,0,0,0,0,0,0,0,Subconcious
4139,0,1,0,1,1,1,1,1,1,1,0,Subconcious
4140,0,0,0,0,0,0,0,0,0,0,0,Subconcious
4141,0,0,0,0,0,0,0,0,0,0,0,Subconcious
4142,0,0,0,0,0,0,0,0,0,0,0,Subconcious
4143,0,1,0,0,1,0,1,1,0,1,1,Subconcious
4144,0,0,0,0,1,0,0,0,0,2,2,Subconcious
4145,0,0,0,0,0,0,0,0,0,1,1,Subconcious
4146,0,0,0,0,0,0,0,0,0,0,0,Subconcious
4147,0,0,0,1,0,0,0,0,0,0,0,Subconcious
4148,0,0,0,0,0,0,0,0,0,0,0,Subconcious
4149,0,0,0,0,0,0,0,0,0,0,0,Subconcious
4150,0,0,0,0,0,0,0,0,0,0,0,Subconcious
4151,1,1,1,0,0,0,0,0,1,0,-1,Subconcious
4152,0,0,0,0,0,0,0,0,0,2,2,Subconcious
4153,0,0,0,0,0,0,0,0,0,0,0,Subconcious
4154,0,0,0,0,0,0,0,0,0,0,0,Subconcious
4155,0,1,0,0,1,0,1,1,0,1,1,Subconcious
4156,0,1,0,0,1,0,1,1,0,1,1,Subconcious
4157,0,0,0,0,0,0,0,0,0,1,1,Subconcious
4158,0,1,0,0,0,0,0,0,0,0,0,Subconcious
4159,0,0,0,0,0,0,0,0,0,0,0,Subconcious
4160,0,2,0,0,1,0,1,1,0,2,2,Subconcious
4161,0,1,0,0,1,0,1,1,0,1,1,Subconcious
4162,0,1,0,0,2,0,1,2,0,2,2,Subconcious
4163,0,0,0,0,0,0,0,0,0,0,0,Subconcious
4164,0,0,0,0,0,0,0,0,1,0,-1,Subconcious
4165,0,0,0,0,0,0,0,0,0,1,1,Subconcious
4166,0,0,0,0,0,0,0,0,0,0,0,Subconcious
4167,0,0,0,0,0,0,0,0,0,0,0,Subconcious
4168,0,0,0,0,0,0,0,0,0,0,0,Subconcious
4169,0,0,0,0,1,0,0,0,0,1,1,Subconcious
4170,0,1,0,0,1,0,0,1,0,1,1,Subconcious
4171,0,0,0,0,0,0,0,0,0,0,0,Subconcious
4172,0,0,0,0,0,0,0,0,0,0,0,Subconcious
4173,0,0,0,0,0,0,0,0,0,0,0,Subconcious
4174,0,0,0,0,0,0,0,0,0,0,0,Subconcious
4175,0,0,0,0,0,0,0,0,0,0,0,Subconcious
4176,0,3,0,0,1,0,1,1,0,2,2,Subconcious
4177,0,1,0,0,1,0,1,1,0,1,1,Subconcious
4178,0,1,0,0,1,0,1,1,0,1,1,Subconcious
4179,1,1,0,1,2,0,1,0,0,2,2,Subconcious
4180,0,0,0,0,1,0,0,1,0,2,2,Subconcious
4181,0,0,0,0,0,0,0,0,0,0,0,Subconcious
4182,0,0,0,0,0,0,0,0,0,0,0,Subconcious
4183,0,0,0,0,0,0,0,0,0,0,0,Subconcious
4184,0,0,0,0,0,0,0,0,0,0,0,Subconcious
4185,0,0,0,0,0,0,0,0,0,0,0,Subconcious
4186,0,1,0,1,0,0,0,0,0,0,0,Subconcious
4187,0,0,0,0,0,0,0,1,0,1,1,Subconcious
4188,0,1,0,0,1,0,1,1,0,1,1,Subconcious
4189,0,0,0,0,0,0,0,0,0,0,0,Subconcious
4190,1,0,1,1,0,1,0,0,1,0,-1,Subconcious
4191,0,0,0,0,0,0,0,0,0,0,0,Subconcious
4192,0,0,0,0,0,0,0,0,0,0,0,Subconcious
4193,0,0,0,0,0,0,0,0,0,1,1,Subconcious
4194,0,0,0,0,0,0,0,0,0,0,0,Subconcious
4195,0,1,0,1,0,0,0,0,0,0,0,Subconcious
4196,0,0,0,0,0,0,0,0,0,0,0,Subconcious
4197,0,1,0,0,1,0,1,1,0,1,1,Subconcious
4198,0,0,0,0,0,0,0,0,0,0,0,Subconcious
4199,0,1,0,0,1,0,1,1,0,3,3,Subconcious
4200,0,0,0,0,0,0,0,1,1,0,-1,Subconcious
4201,0,1,0,0,1,0,1,1,0,1,1,Subconcious
4202,0,2,0,1,2,0,1,2,1,2,1,Subconcious
4203,0,0,0,0,0,0,0,0,0,0,0,Subconcious
4204,0,0,0,1,0,0,0,0,0,0,0,Subconcious
4205,0,0,0,0,0,0,0,0,0,0,0,Subconcious
4206,0,0,0,0,0,0,0,0,0,0,0,Subconcious
4207,0,1,0,0,1,0,1,1,0,1,1,Subconcious
4208,0,0,0,0,0,0,0,0,0,0,0,Subconcious
4209,0,1,0,0,1,0,1,1,0,1,1,Subconcious
4210,0,0,0,0,1,0,0,1,0,1,1,Subconcious
4211,0,1,0,0,2,0,1,1,0,3,3,Subconcious
4212,1,1,1,1,1,1,1,1,1,2,1,Subconcious
4213,0,0,0,0,1,0,0,1,0,1,1,Subconcious
4214,0,0,0,0,0,0,0,0,0,0,0,Subconcious
4215,0,0,0,0,0,0,0,0,0,0,0,Subconcious
4216,0,0,0,0,0,0,0,0,0,0,0,Subconcious
4217,0,1,0,0,1,0,1,2,0,2,2,Subconcious
4218,0,0,0,0,0,0,0,0,0,0,0,Subconcious
4219,0,0,0,0,0,0,0,0,0,0,0,Subconcious
4220,0,0,0,0,0,0,0,0,0,0,0,Subconcious
4221,0,0,0,0,1,0,0,1,0,1,1,Subconcious
4222,0,0,0,0,0,0,0,0,0,0,0,Subconcious
4223,0,0,0,0,0,0,0,0,0,0,0,Subconcious
4224,0,0,0,0,0,0,0,0,0,0,0,Subconcious
4225,0,1,0,0,0,0,0,0,0,0,0,Subconcious
4226,0,0,0,0,0,0,0,0,0,0,0,Subconcious
4227,0,1,0,1,0,0,0,0,0,2,2,Subconcious
4228,0,1,0,0,1,0,1,1,0,2,2,Subconcious
4229,0,0,0,0,1,0,0,0,0,1,1,Subconcious
4230,0,1,0,0,1,0,1,2,0,1,1,Subconcious
4231,0,0,0,0,1,0,0,1,0,1,1,Subconcious
4232,0,0,0,0,0,0,0,0,0,0,0,Subconcious
4233,0,0,0,0,0,0,0,0,0,0,0,Subconcious
4234,0,0,0,0,0,0,0,0,0,0,0,Subconcious
4235,0,0,0,0,0,0,0,0,0,0,0,Subconcious
4236,0,0,0,0,0,0,0,0,0,0,0,Subconcious
4237,0,0,0,0,0,0,0,0,0,0,0,Subconcious
4238,0,0,0,0,0,0,0,1,0,2,2,Subconcious
4239,0,0,0,0,0,0,0,0,0,1,1,Subconcious
4240,0,0,0,0,0,0,0,0,0,0,0,Subconcious
4241,0,1,0,0,1,0,1,1,0,1,1,Subconcious
4242,0,0,0,0,0,0,0,0,0,0,0,Subconcious
4243,0,0,0,0,0,0,0,0,0,0,0,Subconcious
4244,0,0,0,0,0,0,0,0,0,0,0,Subconcious
4245,0,0,0,0,1,0,0,1,0,1,1,Subconcious
