,score,Book
1576,1,Ikigai
1577,1,Ikigai
1578,0,Ikigai
1579,2,Ikigai
1580,3,Ikigai
1581,1,Ikigai
1582,2,Ikigai
1583,0,Ikigai
1584,4,Ikigai
1585,1,Ikigai
1586,1,Ikigai
1587,2,Ikigai
1588,1,Ikigai
1589,0,Ikigai
1590,6,Ikigai
1591,1,Ikigai
1592,1,Ikigai
1593,2,Ikigai
1594,2,Ikigai
1595,1,Ikigai
1596,-1,Ikigai
1597,1,Ikigai
1598,3,Ikigai
1599,2,Ikigai
1600,0,Ikigai
1601,1,Ikigai
1602,1,Ikigai
1603,1,Ikigai
1604,1,Ikigai
1605,0,Ikigai
1606,2,Ikigai
1607,0,Ikigai
1608,0,Ikigai
1609,2,Ikigai
1610,5,Ikigai
1611,2,Ikigai
1612,0,Ikigai
1613,1,Ikigai
1614,0,Ikigai
1615,0,Ikigai
1616,1,Ikigai
1617,2,Ikigai
1618,1,Ikigai
1619,0,Ikigai
1620,0,Ikigai
1621,0,Ikigai
1622,2,Ikigai
1623,0,Ikigai
1624,2,Ikigai
1625,2,Ikigai
1626,0,Ikigai
1627,0,Ikigai
1628,-1,Ikigai
1629,0,Ikigai
1630,0,Ikigai
1631,3,Ikigai
1632,2,Ikigai
1633,0,Ikigai
1634,0,Ikigai
1635,2,Ikigai
1636,0,Ikigai
1637,1,Ikigai
1638,0,Ikigai
1639,0,Ikigai
1640,0,Ikigai
1641,3,Ikigai
1642,0,Ikigai
1643,2,Ikigai
1644,0,Ikigai
1645,0,Ikigai
1646,2,Ikigai
1647,1,Ikigai
1648,1,Ikigai
1649,0,Ikigai
1650,0,Ikigai
1651,1,Ikigai
1652,2,Ikigai
1653,2,Ikigai
1654,0,Ikigai
1655,0,Ikigai
1656,1,Ikigai
1657,1,Ikigai
1658,1,Ikigai
1659,0,Ikigai
1660,1,Ikigai
1661,0,Ikigai
1662,1,Ikigai
1663,2,Ikigai
1664,4,Ikigai
1665,0,Ikigai
1666,0,Ikigai
1667,0,Ikigai
1668,1,Ikigai
1669,2,Ikigai
1670,1,Ikigai
1671,0,Ikigai
1672,1,Ikigai
1673,0,Ikigai
1674,3,Ikigai
1675,1,Ikigai
1676,1,Ikigai
1677,0,Ikigai
1678,-1,Ikigai
1679,1,Ikigai
1680,2,Ikigai
1681,1,Ikigai
1682,1,Ikigai
1683,1,Ikigai
1684,2,Ikigai
1685,0,Ikigai
1686,1,Ikigai
1687,0,Ikigai
1688,0,Ikigai
1689,0,Ikigai
1690,0,Ikigai
1691,4,Ikigai
1692,2,Ikigai
1693,3,Ikigai
1694,1,Ikigai
1695,0,Ikigai
1696,0,Ikigai
1697,2,Ikigai
1698,-1,Ikigai
1699,2,Ikigai
1700,0,Ikigai
1701,1,Ikigai
1702,0,Ikigai
1703,0,Ikigai
1704,0,Ikigai
1705,1,Ikigai
1706,2,Ikigai
1707,2,Ikigai
1708,2,Ikigai
1709,0,Ikigai
1710,1,Ikigai
1711,1,Ikigai
1712,1,Ikigai
1713,-1,Ikigai
1714,2,Ikigai
1715,0,Ikigai
1716,2,Ikigai
1717,1,Ikigai
1718,1,Ikigai
1719,0,Ikigai
1720,0,Ikigai
1721,1,Ikigai
1722,2,Ikigai
1723,0,Ikigai
1724,0,Ikigai
1725,0,Ikigai
1726,2,Ikigai
1727,2,Ikigai
1728,0,Ikigai
1729,2,Ikigai
1730,3,Ikigai
1731,2,Ikigai
1732,3,Ikigai
1733,0,Ikigai
1734,0,Ikigai
1735,0,Ikigai
1736,0,Ikigai
1737,0,Ikigai
1738,2,Ikigai
1739,0,Ikigai
1740,0,Ikigai
1741,0,Ikigai
1742,0,Ikigai
1743,0,Ikigai
1744,1,Ikigai
1745,2,Ikigai
1746,1,Ikigai
1747,1,Ikigai
1748,1,Ikigai
1749,0,Ikigai
1750,1,Ikigai
1751,1,Ikigai
1752,0,Ikigai
1753,-1,Ikigai
1754,0,Ikigai
1755,3,Ikigai
1756,1,Ikigai
1757,2,Ikigai
1758,3,Ikigai
1759,2,Ikigai
1760,0,Ikigai
1761,1,Ikigai
1762,0,Ikigai
1763,-1,Ikigai
1764,2,Ikigai
1765,-1,Ikigai
1766,1,Ikigai
1767,2,Ikigai
1768,0,Ikigai
1769,0,Ikigai
1770,2,Ikigai
1771,0,Ikigai
1772,1,Ikigai
1773,2,Ikigai
1774,1,Ikigai
1775,0,Ikigai
1776,0,Ikigai
1777,0,Ikigai
1778,2,Ikigai
1779,1,Ikigai
1780,0,Ikigai
1781,0,Ikigai
1782,0,Ikigai
1783,1,Ikigai
1784,1,Ikigai
1785,1,Ikigai
1786,1,Ikigai
1787,2,Ikigai
1788,0,Ikigai
1789,1,Ikigai
1790,0,Ikigai
1791,0,Ikigai
1792,0,Ikigai
1793,1,Ikigai
1794,1,Ikigai
1795,0,Ikigai
1796,0,Ikigai
1797,1,Ikigai
1798,0,Ikigai
1799,1,Ikigai
1800,2,Ikigai
1801,2,Ikigai
1802,1,Ikigai
1803,0,Ikigai
1804,1,Ikigai
1805,0,Ikigai
1806,1,Ikigai
1807,1,Ikigai
1808,1,Ikigai
1809,0,Ikigai
1810,0,Ikigai
1811,4,Ikigai
1812,0,Ikigai
1813,0,Ikigai
1814,0,Ikigai
1815,0,Ikigai
1816,0,Ikigai
1817,0,Ikigai
1818,2,Ikigai
1819,0,Ikigai
1820,1,Ikigai
1821,0,Ikigai
1822,0,Ikigai
1823,1,Ikigai
1824,2,Ikigai
1825,0,Ikigai
1826,0,Ikigai
1827,1,Ikigai
1828,0,Ikigai
1829,0,Ikigai
1830,0,Ikigai
1831,1,Ikigai
1832,0,Ikigai
1833,0,Ikigai
1834,0,Ikigai
1835,0,Ikigai
1836,1,Ikigai
1837,1,Ikigai
1838,1,Ikigai
1839,0,Ikigai
1840,1,Ikigai
1841,0,Ikigai
1842,0,Ikigai
1843,2,Ikigai
1844,0,Ikigai
1845,0,Ikigai
1846,1,Ikigai
1847,0,Ikigai
1848,1,Ikigai
1849,0,Ikigai
1850,1,Ikigai
1851,2,Ikigai
1852,1,Ikigai
1853,2,Ikigai
1854,1,Ikigai
1855,2,Ikigai
1856,0,Ikigai
1857,1,Ikigai
1858,0,Ikigai
1859,2,Ikigai
1860,1,Ikigai
1861,1,Ikigai
1862,0,Ikigai
1863,1,Ikigai
1864,1,Ikigai
1865,-1,Ikigai
1866,1,Ikigai
1867,1,Ikigai
1868,1,Ikigai
1869,0,Ikigai
1870,0,Ikigai
1871,2,Ikigai
1872,2,Ikigai
1873,2,Ikigai
1874,0,Ikigai
1875,1,Ikigai
1876,0,Ikigai
1877,1,Ikigai
1878,4,Ikigai
1879,1,Ikigai
1880,0,Ikigai
1881,3,Ikigai
1882,1,Ikigai
1883,0,Ikigai
1884,0,Ikigai
1885,1,Ikigai
1886,0,Ikigai
1887,0,Ikigai
1888,1,Ikigai
1889,1,Ikigai
1890,1,Ikigai
1891,0,Ikigai
1892,1,Ikigai
1893,0,Ikigai
1894,1,Ikigai
1895,0,Ikigai
1896,0,Ikigai
1897,1,Ikigai
1898,1,Ikigai
1899,1,Ikigai
1900,0,Ikigai
1901,1,Ikigai
1902,0,Ikigai
1903,3,Ikigai
1904,2,Ikigai
1905,0,Ikigai
1906,0,Ikigai
1907,1,Ikigai
1908,0,Ikigai
1909,0,Ikigai
1910,0,Ikigai
1911,0,Ikigai
1912,0,Ikigai
1913,1,Ikigai
1914,1,Ikigai
1915,1,Ikigai
1916,1,Ikigai
1917,2,Ikigai
1918,1,Ikigai
1919,0,Ikigai
1920,0,Ikigai
1921,1,Ikigai
1922,0,Ikigai
1923,0,Ikigai
1924,-1,Ikigai
1925,1,Ikigai
1926,-1,Ikigai
1927,0,Ikigai
1928,0,Ikigai
1929,0,Ikigai
1930,-1,Ikigai
1931,0,Ikigai
1932,1,Ikigai
1933,0,Ikigai
1934,-1,Ikigai
1935,0,Ikigai
1936,0,Ikigai
1937,2,Ikigai
1938,0,Ikigai
1939,1,Ikigai
1940,2,Ikigai
1941,0,Ikigai
1942,0,Ikigai
1943,-1,Ikigai
1944,0,Ikigai
1945,-1,Ikigai
1946,2,Ikigai
1947,1,Ikigai
1948,1,Ikigai
1949,0,Ikigai
1950,0,Ikigai
1951,0,Ikigai
1952,1,Ikigai
1953,2,Ikigai
1954,3,Ikigai
1955,0,Ikigai
1956,0,Ikigai
1957,1,Ikigai
1958,0,Ikigai
1959,1,Ikigai
1960,1,Ikigai
1961,1,Ikigai
1962,0,Ikigai
1963,1,Ikigai
1964,0,Ikigai
1965,1,Ikigai
1966,1,Ikigai
1967,0,Ikigai
1968,2,Ikigai
1969,1,Ikigai
1970,1,Ikigai
1971,0,Ikigai
1972,0,Ikigai
1973,1,Ikigai
1974,1,Ikigai
1975,1,Ikigai
1976,1,Ikigai
1977,0,Ikigai
1978,0,Ikigai
1979,0,Ikigai
1980,1,Ikigai
1981,1,Ikigai
1982,0,Ikigai
1983,0,Ikigai
1984,1,Ikigai
1985,0,Ikigai
1986,1,Ikigai
1987,0,Ikigai
1988,0,Ikigai
1989,0,Ikigai
1990,-3,Ikigai
1991,2,Ikigai
1992,0,Ikigai
1993,0,Ikigai
1994,0,Ikigai
1995,0,Ikigai
1996,0,Ikigai
1997,1,Ikigai
1998,0,Ikigai
1999,0,Ikigai
2000,0,Ikigai
2001,0,Ikigai
2002,1,Ikigai
2003,0,Ikigai
2004,0,Ikigai
2005,0,Ikigai
2006,1,Ikigai
2007,1,Ikigai
2008,1,Ikigai
2009,0,Ikigai
2010,0,Ikigai
2011,0,Ikigai
2012,1,Ikigai
2013,0,Ikigai
2014,0,Ikigai
2015,0,Ikigai
2016,0,Ikigai
2017,0,Ikigai
2018,1,Ikigai
2019,0,Ikigai
2020,0,Ikigai
2021,0,Ikigai
2022,0,Ikigai
2023,0,Ikigai
2024,1,Ikigai
2025,1,Ikigai
2026,0,Ikigai
2027,0,Ikigai
2028,0,Ikigai
2029,1,Ikigai
2030,0,Ikigai
2031,1,Ikigai
2032,1,Ikigai
2033,0,Ikigai
2034,0,Ikigai
2035,1,Ikigai
2036,1,Ikigai
2037,0,Ikigai
2038,0,Ikigai
2039,0,Ikigai
2040,0,Ikigai
2041,1,Ikigai
2042,0,Ikigai
2043,0,Ikigai
2044,1,Ikigai
2045,1,Ikigai
2046,1,Ikigai
2047,1,Ikigai
2048,0,Ikigai
2049,0,Ikigai
2050,0,Ikigai
2051,0,Ikigai
2052,0,Ikigai
2053,0,Ikigai
2054,0,Ikigai
2055,4,Ikigai
2056,6,Ikigai
2057,8,Ikigai
2058,7,Ikigai
2059,6,Ikigai
2060,17,Ikigai
2061,23,Ikigai
2062,17,Ikigai
2063,12,Ikigai
2064,9,Ikigai
2065,4,Ikigai
2066,19,Ikigai
2067,4,Ikigai
2068,5,Ikigai
2069,22,Ikigai
2070,8,Ikigai
2071,6,Ikigai
2072,6,Ikigai
2073,9,Ikigai
2074,7,Ikigai
2075,5,Ikigai
2076,-1,Ikigai
2077,3,Ikigai
2078,0,Ikigai
2079,10,Ikigai
2080,8,Ikigai
2081,6,Ikigai
2082,1,Ikigai
2083,5,Ikigai
2084,6,Ikigai
2085,3,Ikigai
2086,6,Ikigai
2087,-1,Ikigai
2088,2,Ikigai
2089,3,Ikigai
2090,5,Ikigai
2091,1,Ikigai
2092,1,Ikigai
2093,3,Ikigai
2094,4,Ikigai
2095,1,Ikigai
2096,0,Ikigai
2097,2,Ikigai
2098,4,Ikigai
2099,1,Ikigai
2100,1,Ikigai
2101,1,Ikigai
2102,4,Ikigai
2103,7,Ikigai
2104,2,Ikigai
2105,2,Ikigai
2106,6,Ikigai
2107,5,Ikigai
2108,5,Ikigai
2109,4,Ikigai
2110,2,Ikigai
2111,2,Ikigai
2112,0,Ikigai
2113,1,Ikigai
2114,2,Ikigai
2115,2,Ikigai
2116,2,Ikigai
2117,3,Ikigai
2118,2,Ikigai
2119,2,Ikigai
2120,-1,Ikigai
2121,3,Ikigai
2122,2,Ikigai
2123,2,Ikigai
2124,3,Ikigai
2125,0,Ikigai
2126,2,Ikigai
2127,1,Ikigai
2128,1,Ikigai
2129,3,Ikigai
2130,1,Ikigai
2131,3,Ikigai
2132,2,Ikigai
2133,1,Ikigai
2134,3,Ikigai
2135,1,Ikigai
2136,1,Ikigai
2137,2,Ikigai
2138,1,Ikigai
2139,0,Ikigai
2140,0,Ikigai
2141,1,Ikigai
2142,1,Ikigai
2143,2,Ikigai
2144,1,Ikigai
2145,3,Ikigai
2146,2,Ikigai
2147,-2,Ikigai
2148,1,Ikigai
2149,2,Ikigai
2150,4,Ikigai
2151,-2,Ikigai
2152,0,Ikigai
2153,1,Ikigai
2154,0,Ikigai
2155,3,Ikigai
2156,3,Ikigai
2157,1,Ikigai
2158,1,Ikigai
2159,2,Ikigai
2160,4,Ikigai
2161,1,Ikigai
2162,0,Ikigai
2163,0,Ikigai
2164,1,Ikigai
2165,1,Ikigai
2166,0,Ikigai
2167,4,Ikigai
2168,1,Ikigai
2169,1,Ikigai
2170,2,Ikigai
2171,1,Ikigai
2172,0,Ikigai
2173,2,Ikigai
2174,3,Ikigai
2175,1,Ikigai
2176,1,Ikigai
2177,1,Ikigai
2178,1,Ikigai
2179,1,Ikigai
2180,1,Ikigai
2181,0,Ikigai
2182,2,Ikigai
2183,2,Ikigai
2184,0,Ikigai
2185,2,Ikigai
2186,0,Ikigai
2187,0,Ikigai
2188,1,Ikigai
2189,2,Ikigai
2190,1,Ikigai
2191,0,Ikigai
2192,1,Ikigai
2193,0,Ikigai
2194,1,Ikigai
2195,1,Ikigai
2196,0,Ikigai
2197,3,Ikigai
2198,7,Ikigai
2199,1,Ikigai
2200,0,Ikigai
2201,1,Ikigai
2202,3,Ikigai
2203,1,Ikigai
2204,2,Ikigai
2205,1,Ikigai
2206,3,Ikigai
2207,2,Ikigai
2208,2,Ikigai
2209,0,Ikigai
2210,1,Ikigai
2211,0,Ikigai
2212,0,Ikigai
2213,0,Ikigai
2214,1,Ikigai
2215,0,Ikigai
2216,1,Ikigai
2217,1,Ikigai
2218,-1,Ikigai
2219,1,Ikigai
2220,0,Ikigai
2221,0,Ikigai
2222,1,Ikigai
2223,0,Ikigai
2224,-1,Ikigai
2225,0,Ikigai
2226,6,Ikigai
2227,5,Ikigai
2228,0,Ikigai
2229,0,Ikigai
2230,-1,Ikigai
2231,2,Ikigai
2232,2,Ikigai
2233,0,Ikigai
2234,0,Ikigai
2235,2,Ikigai
2236,1,Ikigai
2237,5,Ikigai
2238,7,Ikigai
2239,0,Ikigai
2240,1,Ikigai
2241,3,Ikigai
2242,3,Ikigai
2243,7,Ikigai
2244,5,Ikigai
2245,10,Ikigai
2246,3,Ikigai
2247,2,Ikigai
2248,0,Ikigai
2249,5,Ikigai
2250,1,Ikigai
2251,6,Ikigai
2252,9,Ikigai
2253,6,Ikigai
2254,5,Ikigai
2255,5,Ikigai
2256,9,Ikigai
2257,2,Ikigai
2258,16,Ikigai
2259,14,Ikigai
2260,6,Ikigai
2261,3,Ikigai
2262,5,Ikigai
2263,0,Ikigai
2264,3,Ikigai
2265,2,Ikigai
2266,9,Ikigai
2267,3,Ikigai
2268,2,Ikigai
2269,10,Ikigai
2270,2,Ikigai
2271,2,Ikigai
2272,1,Ikigai
2273,7,Ikigai
2274,-1,Ikigai
2275,3,Ikigai
2276,9,Ikigai
2277,5,Ikigai
2278,6,Ikigai
2279,3,Ikigai
2280,6,Ikigai
2281,0,Ikigai
2282,0,Ikigai
2283,5,Ikigai
2284,-2,Ikigai
2285,2,Ikigai
2286,2,Ikigai
2287,2,Ikigai
2288,4,Ikigai
2289,4,Ikigai
2290,3,Ikigai
2291,3,Ikigai
2292,2,Ikigai
2293,1,Ikigai
2294,0,Ikigai
2295,7,Ikigai
2296,6,Ikigai
2297,4,Ikigai
2298,3,Ikigai
2299,0,Ikigai
2300,4,Ikigai
2301,3,Ikigai
2302,3,Ikigai
2303,4,Ikigai
2304,5,Ikigai
2305,1,Ikigai
2306,1,Ikigai
2307,1,Ikigai
2308,3,Ikigai
2309,2,Ikigai
2310,0,Ikigai
2311,3,Ikigai
2312,4,Ikigai
2313,1,Ikigai
2314,3,Ikigai
2315,4,Ikigai
2316,0,Ikigai
2317,2,Ikigai
2318,1,Ikigai
2319,1,Ikigai
2320,1,Ikigai
2321,0,Ikigai
2322,4,Ikigai
2323,2,Ikigai
2324,3,Ikigai
2325,0,Ikigai
2326,1,Ikigai
2327,2,Ikigai
2328,0,Ikigai
2329,2,Ikigai
2330,1,Ikigai
2331,4,Ikigai
2332,3,Ikigai
2333,-1,Ikigai
2334,2,Ikigai
2335,4,Ikigai
2336,1,Ikigai
2337,0,Ikigai
2338,0,Ikigai
2339,5,Ikigai
2340,4,Ikigai
2341,0,Ikigai
2342,0,Ikigai
2343,1,Ikigai
2344,2,Ikigai
2345,3,Ikigai
2346,1,Ikigai
2347,4,Ikigai
2348,2,Ikigai
2349,3,Ikigai
2350,2,Ikigai
2351,0,Ikigai
2352,0,Ikigai
2353,3,Ikigai
2354,2,Ikigai
2355,-1,Ikigai
2356,1,Ikigai
2357,1,Ikigai
2358,-1,Ikigai
2359,5,Ikigai
2360,4,Ikigai
2361,3,Ikigai
2362,2,Ikigai
2363,1,Ikigai
2364,2,Ikigai
2365,0,Ikigai
2366,0,Ikigai
2367,0,Ikigai
2368,1,Ikigai
2369,2,Ikigai
2370,2,Ikigai
2371,1,Ikigai
2372,0,Ikigai
2373,3,Ikigai
2374,1,Ikigai
2375,1,Ikigai
2376,0,Ikigai
2377,5,Ikigai
2378,3,Ikigai
2379,5,Ikigai
2380,2,Ikigai
2381,1,Ikigai
2382,4,Ikigai
2383,1,Ikigai
2384,2,Ikigai
2385,7,Ikigai
2386,0,Ikigai
2387,1,Ikigai
2388,0,Ikigai
2389,3,Ikigai
2390,0,Ikigai
2391,1,Ikigai
2392,3,Ikigai
2393,2,Ikigai
2394,3,Ikigai
2395,1,Ikigai
2396,4,Ikigai
2397,1,Ikigai
2398,1,Ikigai
2399,2,Ikigai
2400,1,Ikigai
2401,1,Ikigai
2402,1,Ikigai
2403,1,Ikigai
2404,5,Ikigai
2405,2,Ikigai
2406,3,Ikigai
2407,0,Ikigai
2408,1,Ikigai
2409,0,Ikigai
2410,3,Ikigai
2411,0,Ikigai
2412,2,Ikigai
2413,1,Ikigai
2414,0,Ikigai
2415,4,Ikigai
2416,1,Ikigai
2417,0,Ikigai
2418,1,Ikigai
2419,1,Ikigai
2420,1,Ikigai
2421,2,Ikigai
2422,6,Ikigai
2423,2,Ikigai
2424,4,Ikigai
2425,0,Ikigai
2426,0,Ikigai
2427,1,Ikigai
2428,0,Ikigai
2429,0,Ikigai
2430,3,Ikigai
2431,0,Ikigai
2432,0,Ikigai
2433,5,Ikigai
2434,0,Ikigai
2435,2,Ikigai
2436,1,Ikigai
2437,2,Ikigai
2438,4,Ikigai
2439,1,Ikigai
2440,0,Ikigai
2441,0,Ikigai
2442,1,Ikigai
2443,1,Ikigai
2444,0,Ikigai
2445,2,Ikigai
2446,1,Ikigai
2447,3,Ikigai
2448,2,Ikigai
2449,1,Ikigai
2450,0,Ikigai
2451,2,Ikigai
2452,1,Ikigai
2453,0,Ikigai
2454,2,Ikigai
2455,2,Ikigai
2456,2,Ikigai
2457,-1,Ikigai
2458,1,Ikigai
2459,2,Ikigai
2460,4,Ikigai
2461,0,Ikigai
2462,1,Ikigai
2463,1,Ikigai
2464,1,Ikigai
2465,3,Ikigai
2466,1,Ikigai
2467,3,Ikigai
2468,4,Ikigai
2469,1,Ikigai
2470,2,Ikigai
2471,0,Ikigai
2472,1,Ikigai
2473,0,Ikigai
2474,1,Ikigai
2475,4,Ikigai
2476,1,Ikigai
2477,1,Ikigai
2478,2,Ikigai
2479,1,Ikigai
2480,2,Ikigai
2481,3,Ikigai
2482,1,Ikigai
2483,0,Ikigai
2484,1,Ikigai
2485,3,Ikigai
2486,1,Ikigai
2487,0,Ikigai
2488,1,Ikigai
2489,0,Ikigai
2490,0,Ikigai
2491,0,Ikigai
2492,0,Ikigai
2493,2,Ikigai
2494,2,Ikigai
2495,1,Ikigai
2496,1,Ikigai
2497,1,Ikigai
2498,1,Ikigai
2499,-1,Ikigai
2500,0,Ikigai
2501,1,Ikigai
2502,1,Ikigai
2503,2,Ikigai
2504,0,Ikigai
2505,1,Ikigai
2506,0,Ikigai
2507,3,Ikigai
2508,1,Ikigai
2509,2,Ikigai
2510,2,Ikigai
2511,-1,Ikigai
2512,4,Ikigai
2513,0,Ikigai
2514,1,Ikigai
2515,2,Ikigai
2516,0,Ikigai
2517,0,Ikigai
2518,3,Ikigai
2519,2,Ikigai
2520,2,Ikigai
2521,1,Ikigai
2522,1,Ikigai
2523,1,Ikigai
2524,1,Ikigai
2525,1,Ikigai
2526,4,Ikigai
2527,1,Ikigai
2528,0,Ikigai
2529,-1,Ikigai
2530,2,Ikigai
2531,0,Ikigai
2532,1,Ikigai
2533,0,Ikigai
2534,2,Ikigai
2535,0,Ikigai
2536,0,Ikigai
2537,1,Ikigai
2538,0,Ikigai
2539,0,Ikigai
2540,2,Ikigai
2541,1,Ikigai
2542,0,Ikigai
2543,1,Ikigai
2544,0,Ikigai
2545,1,Ikigai
2546,1,Ikigai
2547,0,Ikigai
2548,1,Ikigai
2549,1,Ikigai
2550,1,Ikigai
2551,0,Ikigai
2552,0,Ikigai
2553,1,Ikigai
2554,1,Ikigai
2555,1,Ikigai
2556,1,Ikigai
2557,0,Ikigai
2558,0,Ikigai
2559,1,Ikigai
2560,2,Ikigai
2561,0,Ikigai
2562,1,Ikigai
2563,0,Ikigai
2564,1,Ikigai
2565,0,Ikigai
2566,1,Ikigai
2567,1,Ikigai
2568,0,Ikigai
2569,0,Ikigai
2570,0,Ikigai
2571,1,Ikigai
2572,0,Ikigai
2573,1,Ikigai
2574,1,Ikigai
2575,0,Ikigai
2576,0,Ikigai
2577,0,Ikigai
2578,0,Ikigai
2579,0,Ikigai
2580,0,Ikigai
2581,0,Ikigai
2582,2,Ikigai
2583,0,Ikigai
2584,5,Ikigai
2585,8,Ikigai
2586,2,Ikigai
2587,-1,Ikigai
2588,0,Ikigai
2589,1,Ikigai
2590,3,Ikigai
2591,6,Ikigai
2592,6,Ikigai
2593,3,Ikigai
2594,10,Ikigai
2595,0,Ikigai
2596,-1,Ikigai
2597,2,Ikigai
2598,1,Ikigai
2599,3,Ikigai
2600,2,Ikigai
2601,2,Ikigai
2602,2,Ikigai
2603,-1,Ikigai
2604,-1,Ikigai
2605,2,Ikigai
2606,0,Ikigai
2607,0,Ikigai
2608,6,Ikigai
2609,0,Ikigai
2610,-1,Ikigai
2611,0,Ikigai
2612,2,Ikigai
2613,0,Ikigai
2614,1,Ikigai
2615,0,Ikigai
2616,2,Ikigai
2617,4,Ikigai
2618,0,Ikigai
2619,1,Ikigai
2620,-1,Ikigai
2621,1,Ikigai
2622,0,Ikigai
2623,1,Ikigai
2624,0,Ikigai
2625,0,Ikigai
2626,1,Ikigai
2627,-1,Ikigai
2628,2,Ikigai
2629,2,Ikigai
2630,1,Ikigai
2631,4,Ikigai
2632,1,Ikigai
2633,1,Ikigai
2634,1,Ikigai
2635,-1,Ikigai
2636,0,Ikigai
2637,1,Ikigai
2638,1,Ikigai
2639,1,Ikigai
2640,2,Ikigai
2641,1,Ikigai
2642,1,Ikigai
2643,2,Ikigai
2644,0,Ikigai
2645,1,Ikigai
2646,3,Ikigai
2647,13,Ikigai
2648,10,Ikigai
2649,5,Ikigai
2650,1,Ikigai
2651,0,Ikigai
2652,10,Ikigai
2653,1,Ikigai
2654,1,Ikigai
2655,-1,Ikigai
2656,-2,Ikigai
2657,4,Ikigai
2658,2,Ikigai
2659,14,Ikigai
2660,0,Ikigai
2661,1,Ikigai
2662,6,Ikigai
2663,3,Ikigai
2664,23,Ikigai
2665,2,Ikigai
2666,0,Ikigai
2667,5,Ikigai
2668,1,Ikigai
2669,0,Ikigai
2670,1,Ikigai
2671,1,Ikigai
2672,3,Ikigai
2673,2,Ikigai
2674,1,Ikigai
2675,3,Ikigai
2676,0,Ikigai
2677,3,Ikigai
2678,1,Ikigai
2679,1,Ikigai
2680,1,Ikigai
2681,2,Ikigai
2682,6,Ikigai
2683,3,Ikigai
2684,1,Ikigai
2685,5,Ikigai
2686,0,Ikigai
2687,0,Ikigai
2688,4,Ikigai
2689,7,Ikigai
2690,2,Ikigai
2691,5,Ikigai
2692,1,Ikigai
2693,0,Ikigai
2694,1,Ikigai
2695,0,Ikigai
2696,1,Ikigai
2697,0,Ikigai
2698,3,Ikigai
2699,0,Ikigai
2700,2,Ikigai
2701,16,Ikigai
2702,4,Ikigai
2703,4,Ikigai
2704,3,Ikigai
2705,0,Ikigai
2706,3,Ikigai
2707,9,Ikigai
2708,2,Ikigai
2709,5,Ikigai
2710,5,Ikigai
2711,1,Ikigai
2712,3,Ikigai
2713,3,Ikigai
2714,4,Ikigai
2715,3,Ikigai
2716,5,Ikigai
2717,-2,Ikigai
2718,5,Ikigai
2719,6,Ikigai
2720,7,Ikigai
2721,-1,Ikigai
2722,-1,Ikigai
2723,3,Ikigai
2724,5,Ikigai
2725,2,Ikigai
2726,1,Ikigai
2727,1,Ikigai
2728,6,Ikigai
2729,5,Ikigai
2730,0,Ikigai
2731,1,Ikigai
2732,1,Ikigai
2733,3,Ikigai
2734,0,Ikigai
2735,4,Ikigai
2736,3,Ikigai
2737,5,Ikigai
2738,2,Ikigai
2739,4,Ikigai
2740,1,Ikigai
2741,1,Ikigai
2742,-1,Ikigai
2743,2,Ikigai
2744,1,Ikigai
2745,0,Ikigai
2746,5,Ikigai
2747,0,Ikigai
2748,-1,Ikigai
2749,4,Ikigai
2750,2,Ikigai
2751,2,Ikigai
2752,0,Ikigai
2753,1,Ikigai
2754,4,Ikigai
2755,2,Ikigai
2756,1,Ikigai
2757,0,Ikigai
2758,2,Ikigai
2759,-1,Ikigai
2760,4,Ikigai
2761,6,Ikigai
2762,0,Ikigai
2763,-1,Ikigai
2764,3,Ikigai
2765,4,Ikigai
2766,1,Ikigai
2767,2,Ikigai
2768,2,Ikigai
2769,2,Ikigai
2770,1,Ikigai
2771,2,Ikigai
2772,1,Ikigai
2773,1,Ikigai
2774,2,Ikigai
2775,-1,Ikigai
2776,4,Ikigai
2777,2,Ikigai
2778,1,Ikigai
2779,1,Ikigai
2780,0,Ikigai
2781,1,Ikigai
2782,3,Ikigai
2783,1,Ikigai
2784,-1,Ikigai
2785,3,Ikigai
2786,5,Ikigai
2787,3,Ikigai
2788,0,Ikigai
2789,5,Ikigai
2790,2,Ikigai
2791,3,Ikigai
2792,0,Ikigai
2793,2,Ikigai
2794,1,Ikigai
2795,0,Ikigai
2796,6,Ikigai
2797,1,Ikigai
2798,-1,Ikigai
2799,0,Ikigai
2800,1,Ikigai
2801,1,Ikigai
2802,4,Subconcious
2803,5,Subconcious
2804,3,Subconcious
2805,5,Subconcious
2806,3,Subconcious
2807,25,Subconcious
2808,5,Subconcious
2809,1,Subconcious
2810,4,Subconcious
2811,0,Subconcious
2812,1,Subconcious
2813,2,Subconcious
2814,7,Subconcious
2815,6,Subconcious
2816,-1,Subconcious
2817,4,Subconcious
2818,3,Subconcious
2819,-4,Subconcious
2820,3,Subconcious
2821,2,Subconcious
2822,16,Subconcious
2823,1,Subconcious
2824,2,Subconcious
2825,5,Subconcious
2826,8,Subconcious
2827,2,Subconcious
2828,5,Subconcious
2829,1,Subconcious
2830,5,Subconcious
2831,4,Subconcious
2832,2,Subconcious
2833,17,Subconcious
2834,14,Subconcious
2835,6,Subconcious
2836,1,Subconcious
2837,2,Subconcious
2838,4,Subconcious
2839,7,Subconcious
2840,1,Subconcious
2841,1,Subconcious
2842,2,Subconcious
